date,year,month,quarter,day_of_week,region,category,product,channel,unit_price,units_sold,discount_pct,revenue,profit_margin,profit,returns_pct,net_revenue
2021-12-01,2021,12,4,2,West,Electronics,Camera,Wholesale,28335.75,14,0.177,326484.51,0.163,53216.98,0.003,325505.06
2021-12-01,2021,12,4,2,South,Electronics,Tablet,Wholesale,28260.75,13,0.173,303831.32,0.253,76869.32,0.025,296235.54
2021-12-02,2021,12,4,3,North,Electronics,Laptop,Wholesale,30743.65,24,0.151,626432.61,0.295,184797.62,0.026,610145.36
2021-12-03,2021,12,4,4,East,Groceries,Rice,Wholesale,249.17,12,0.193,2412.96,0.106,255.77,0.046,2301.96
2021-12-03,2021,12,4,4,West,Home & Kitchen,Cookware Set,Retail Store,4030.21,12,0.052,45847.67,0.154,7060.54,0.025,44701.48
2021-12-03,2021,12,4,4,East,Sports,Dumbbells,Online,2570.81,11,0.128,24659.21,0.188,4635.93,0.074,22834.43
2021-12-03,2021,12,4,4,East,Sports,Cricket Bat,Online,1426.57,9,0.139,11054.49,0.134,1481.3,0.059,10402.28
2021-12-04,2021,12,4,5,West,Clothing,Shoes,Online,1153.13,20,0.143,19764.65,0.287,5672.45,0.043,18914.77
2021-12-05,2021,12,4,6,North,Home & Kitchen,Bedsheet,Wholesale,3932.5,11,0.2,34606.0,0.131,4533.39,0.072,32114.37
2021-12-05,2021,12,4,6,North,Home & Kitchen,Bedsheet,Online,3587.79,15,0.142,46174.86,0.144,6649.18,0.05,43866.12
2021-12-06,2021,12,4,0,West,Electronics,Tablet,Retail Store,31496.21,14,0.056,416253.91,0.291,121129.89,0.042,398771.25
2021-12-06,2021,12,4,0,South,Clothing,Shoes,Wholesale,938.73,7,0.152,5572.3,0.316,1760.85,0.025,5432.99
2021-12-06,2021,12,4,0,East,Sports,Cycle,Retail Store,2290.96,5,0.043,10962.24,0.214,2345.92,0.03,10633.37
2021-12-07,2021,12,4,1,East,Electronics,Laptop,Retail Store,28601.36,9,0.06,241967.51,0.13,31455.78,0.023,236402.26
2021-12-07,2021,12,4,1,West,Electronics,Headphones,Online,19040.42,13,0.122,217327.35,0.207,44986.76,0.064,203418.4
2021-12-07,2021,12,4,1,North,Groceries,Rice,Retail Store,359.23,19,0.065,6381.72,0.225,1435.89,0.062,5986.05
2021-12-08,2021,12,4,2,South,Sports,Dumbbells,Wholesale,2316.15,14,0.182,26524.55,0.105,2785.08,0.013,26179.73
2021-12-08,2021,12,4,2,East,Sports,Dumbbells,Retail Store,1548.11,12,0.047,17704.19,0.267,4727.02,0.07,16464.9
2021-12-08,2021,12,4,2,South,Electronics,Camera,Wholesale,34590.06,13,0.188,365132.67,0.269,98220.69,0.05,346876.04
2021-12-09,2021,12,4,3,South,Electronics,Laptop,Retail Store,26871.12,15,0.056,380495.06,0.285,108441.09,0.066,355382.39
2021-12-09,2021,12,4,3,East,Home & Kitchen,Bedsheet,Wholesale,3077.52,7,0.21,17018.69,0.201,3420.76,0.069,15844.4
2021-12-10,2021,12,4,4,North,Sports,Yoga Mat,Wholesale,1622.37,12,0.151,16528.71,0.198,3272.68,0.006,16429.54
2021-12-10,2021,12,4,4,North,Clothing,Jacket,Online,1020.77,9,0.117,8112.06,0.311,2522.85,0.008,8047.16
2021-12-10,2021,12,4,4,West,Home & Kitchen,Curtains,Retail Store,3212.87,13,0.063,39135.97,0.309,12093.01,0.001,39096.83
2021-12-10,2021,12,4,4,South,Electronics,Tablet,Wholesale,24912.6,13,0.182,264920.59,0.143,37883.64,0.032,256443.13
2021-12-10,2021,12,4,4,East,Home & Kitchen,Water Purifier,Wholesale,3703.14,8,0.151,25151.73,0.327,8224.62,0.041,24120.51
2021-12-11,2021,12,4,5,South,Sports,Dumbbells,Wholesale,2205.07,15,0.194,26659.3,0.105,2799.23,0.032,25806.2
2021-12-11,2021,12,4,5,East,Clothing,Jeans,Wholesale,1372.47,8,0.185,8948.5,0.339,3033.54,0.04,8590.56
2021-12-11,2021,12,4,5,North,Electronics,Headphones,Retail Store,28809.37,8,0.076,212958.86,0.255,54304.51,0.058,200607.25
2021-12-12,2021,12,4,6,North,Home & Kitchen,Water Purifier,Retail Store,3602.47,9,0.058,30541.74,0.262,8001.94,0.047,29106.28
2021-12-12,2021,12,4,6,South,Home & Kitchen,Mixer,Online,4537.0,13,0.141,50664.68,0.218,11044.9,0.069,47168.82
2021-12-13,2021,12,4,0,South,Home & Kitchen,Water Purifier,Online,3814.7,4,0.129,13290.41,0.258,3428.93,0.017,13064.47
2021-12-13,2021,12,4,0,East,Groceries,Cooking Oil,Wholesale,237.25,24,0.189,4617.83,0.113,521.81,0.027,4493.15
2021-12-13,2021,12,4,0,West,Clothing,Dress,Retail Store,902.89,16,0.077,13333.88,0.183,2440.1,0.029,12947.2
2021-12-13,2021,12,4,0,East,Home & Kitchen,Bedsheet,Online,3688.71,9,0.11,29546.57,0.341,10075.38,0.014,29132.92
2021-12-13,2021,12,4,0,East,Sports,Dumbbells,Wholesale,2119.98,15,0.18,26075.75,0.149,3885.29,0.038,25084.87
2021-12-14,2021,12,4,1,North,Sports,Yoga Mat,Online,2306.63,6,0.098,12483.48,0.272,3395.51,0.038,12009.11
2021-12-15,2021,12,4,2,North,Clothing,Jacket,Wholesale,1246.3,11,0.198,10994.86,0.164,1803.16,0.033,10632.03
2021-12-15,2021,12,4,2,West,Groceries,Sugar,Online,214.81,6,0.119,1135.49,0.349,396.29,0.028,1103.7
2021-12-16,2021,12,4,3,East,Groceries,Sugar,Wholesale,273.55,14,0.157,3228.44,0.135,435.84,0.024,3150.96
2021-12-16,2021,12,4,3,East,Home & Kitchen,Cookware Set,Retail Store,4690.71,9,0.063,39556.76,0.26,10284.76,0.038,38053.6
2021-12-16,2021,12,4,3,North,Sports,Dumbbells,Online,1692.85,11,0.105,16666.11,0.225,3749.87,0.006,16566.11
2021-12-17,2021,12,4,4,East,Sports,Cricket Bat,Online,2770.64,20,0.119,48818.68,0.117,5711.79,0.044,46670.66
2021-12-17,2021,12,4,4,North,Groceries,Flour,Wholesale,351.09,3,0.201,841.56,0.316,265.93,0.06,791.07
2021-12-18,2021,12,4,5,South,Sports,Football,Retail Store,2774.05,16,0.078,40922.79,0.116,4747.04,0.074,37894.5
2021-12-18,2021,12,4,5,West,Electronics,Smartphone,Retail Store,32624.81,12,0.021,383276.27,0.159,60940.93,0.056,361812.8
2021-12-19,2021,12,4,6,East,Sports,Football,Wholesale,1811.6,12,0.198,17434.84,0.268,4672.54,0.016,17155.88
2021-12-20,2021,12,4,0,East,Sports,Cycle,Online,1814.05,8,0.091,13191.77,0.257,3390.28,0.025,12861.98
2021-12-21,2021,12,4,1,South,Clothing,Shoes,Retail Store,1610.89,11,0.038,17046.44,0.165,2812.66,0.051,16177.07
2021-12-21,2021,12,4,1,South,Home & Kitchen,Bedsheet,Online,3461.63,3,0.131,9024.47,0.13,1173.18,0.009,8943.25
2021-12-21,2021,12,4,1,West,Sports,Cricket Bat,Wholesale,1683.1,11,0.204,14737.22,0.234,3448.51,0.069,13720.35
2021-12-22,2021,12,4,2,East,Electronics,Camera,Online,23962.69,17,0.121,358074.48,0.107,38313.97,0.032,346616.1
2021-12-22,2021,12,4,2,East,Electronics,Laptop,Retail Store,24945.52,10,0.029,242221.0,0.24,58133.04,0.053,229383.29
2021-12-22,2021,12,4,2,South,Clothing,Shoes,Retail Store,1145.19,9,0.077,9513.09,0.154,1465.02,0.041,9123.05
2021-12-22,2021,12,4,2,West,Sports,Cricket Bat,Online,2762.93,12,0.096,29972.26,0.151,4525.81,0.019,29402.79
2021-12-22,2021,12,4,2,South,Clothing,Shoes,Online,919.44,13,0.115,10578.16,0.17,1798.29,0.072,9816.53
2021-12-23,2021,12,4,3,East,Sports,Football,Online,2679.6,14,0.125,32825.1,0.286,9387.98,0.019,32201.42
2021-12-23,2021,12,4,3,West,Home & Kitchen,Mixer,Online,3226.64,11,0.13,30878.94,0.206,6361.06,0.01,30570.15
2021-12-24,2021,12,4,4,West,Groceries,Cooking Oil,Retail Store,348.72,8,0.025,2720.02,0.287,780.65,0.042,2605.78
2021-12-24,2021,12,4,4,East,Groceries,Flour,Wholesale,370.07,12,0.157,3743.63,0.311,1164.27,0.021,3665.01
2021-12-24,2021,12,4,4,South,Home & Kitchen,Bedsheet,Online,3898.4,14,0.097,49283.57,0.299,14735.79,0.051,46770.11
2021-12-25,2021,12,4,5,West,Sports,Football,Online,2368.66,21,0.149,42330.32,0.204,8635.39,0.017,41610.7
2021-12-25,2021,12,4,5,West,Clothing,Jeans,Wholesale,1229.12,16,0.177,16185.05,0.206,3334.12,0.043,15489.09
2021-12-25,2021,12,4,5,North,Sports,Cricket Bat,Online,1720.26,7,0.145,10295.76,0.323,3325.53,0.051,9770.68
2021-12-26,2021,12,4,6,North,Sports,Football,Wholesale,2431.66,12,0.165,24365.23,0.322,7845.6,0.046,23244.43
2021-12-26,2021,12,4,6,West,Electronics,Laptop,Online,34108.71,13,0.101,398628.49,0.186,74144.9,0.028,387466.89
2021-12-27,2021,12,4,0,West,Groceries,Rice,Retail Store,312.8,6,0.05,1782.96,0.328,584.81,0.01,1765.13
2021-12-27,2021,12,4,0,East,Sports,Cycle,Retail Store,1676.46,26,0.076,40275.28,0.111,4470.56,0.013,39751.7
2021-12-27,2021,12,4,0,North,Home & Kitchen,Mixer,Online,3414.11,15,0.095,46346.54,0.286,13255.11,0.011,45836.73
2021-12-28,2021,12,4,1,East,Electronics,Smartphone,Retail Store,22990.96,10,0.072,213356.11,0.272,58032.86,0.07,198421.18
2021-12-29,2021,12,4,2,West,Sports,Dumbbells,Wholesale,1686.17,19,0.151,27199.61,0.32,8703.88,0.012,26873.21
2021-12-29,2021,12,4,2,South,Sports,Yoga Mat,Wholesale,2317.37,10,0.199,18562.13,0.11,2041.83,0.03,18005.27
2021-12-29,2021,12,4,2,South,Clothing,T-Shirt,Retail Store,964.64,12,0.062,10857.99,0.163,1769.85,0.025,10586.54
2021-12-29,2021,12,4,2,East,Electronics,Camera,Wholesale,29681.34,18,0.159,449316.12,0.289,129852.36,0.044,429546.21
2021-12-29,2021,12,4,2,South,Electronics,Tablet,Online,28768.3,13,0.104,335093.16,0.243,81427.64,0.014,330401.86
2021-12-30,2021,12,4,3,West,Sports,Yoga Mat,Online,2742.3,7,0.146,16393.47,0.147,2409.84,0.051,15557.4
2021-12-30,2021,12,4,3,West,Groceries,Sugar,Online,305.86,7,0.103,1920.49,0.295,566.54,0.003,1914.73
2021-12-30,2021,12,4,3,South,Home & Kitchen,Mixer,Wholesale,2863.44,18,0.156,43501.38,0.24,10440.33,0.02,42631.35
2021-12-31,2021,12,4,4,East,Sports,Cricket Bat,Wholesale,2335.0,18,0.152,35641.44,0.191,6807.52,0.049,33895.01
2021-12-31,2021,12,4,4,West,Sports,Cricket Bat,Online,1458.23,17,0.13,21567.22,0.143,3084.11,0.062,20230.05
2022-01-01,2022,1,1,5,West,Electronics,Smartphone,Wholesale,19924.58,6,0.203,95279.34,0.206,19627.54,0.033,92135.12
2022-01-02,2022,1,1,6,West,Home & Kitchen,Mixer,Retail Store,4029.85,5,0.054,19061.19,0.225,4288.77,0.021,18660.91
2022-01-02,2022,1,1,6,East,Groceries,Pulses,Wholesale,303.14,9,0.183,2228.99,0.154,343.26,0.036,2148.75
2022-01-03,2022,1,1,0,North,Sports,Yoga Mat,Retail Store,1499.35,7,0.047,10002.16,0.183,1830.4,0.057,9432.04
2022-01-03,2022,1,1,0,North,Electronics,Camera,Wholesale,22446.41,3,0.173,55689.54,0.311,17319.45,0.03,54018.85
2022-01-03,2022,1,1,0,South,Electronics,Tablet,Wholesale,25589.33,10,0.17,212391.44,0.247,52460.69,0.053,201134.69
2022-01-03,2022,1,1,0,South,Home & Kitchen,Water Purifier,Online,3113.53,5,0.146,13294.77,0.289,3842.19,0.022,13002.29
2022-01-04,2022,1,1,1,East,Home & Kitchen,Cookware Set,Retail Store,2601.14,6,0.033,15091.81,0.271,4089.88,0.011,14925.8
2022-01-04,2022,1,1,1,South,Clothing,T-Shirt,Wholesale,1328.56,12,0.161,13375.94,0.183,2447.8,0.068,12466.38
2022-01-04,2022,1,1,1,East,Electronics,Smartphone,Wholesale,19139.93,7,0.199,107317.59,0.32,34341.63,0.074,99376.09
2022-01-04,2022,1,1,1,North,Sports,Dumbbells,Retail Store,1931.62,6,0.053,10975.46,0.277,3040.2,0.057,10349.86
2022-01-04,2022,1,1,1,West,Clothing,Jacket,Retail Store,1361.96,8,0.031,10557.91,0.115,1214.16,0.04,10135.59
2022-01-05,2022,1,1,2,East,Groceries,Flour,Retail Store,339.18,4,0.07,1261.75,0.14,176.65,0.002,1259.23
2022-01-05,2022,1,1,2,North,Electronics,Tablet,Retail Store,18542.42,16,0.022,290151.79,0.184,53387.93,0.039,278835.87
2022-01-05,2022,1,1,2,South,Groceries,Sugar,Online,326.0,8,0.099,2349.81,0.208,488.76,0.048,2237.02
2022-01-06,2022,1,1,3,East,Electronics,Tablet,Online,21828.65,9,0.102,176419.15,0.321,56630.55,0.065,164951.91
2022-01-06,2022,1,1,3,North,Groceries,Rice,Retail Store,341.48,4,0.035,1318.11,0.213,280.76,0.028,1281.2
2022-01-07,2022,1,1,4,North,Electronics,Camera,Wholesale,23061.52,8,0.18,151283.57,0.292,44174.8,0.056,142811.69
2022-01-07,2022,1,1,4,South,Groceries,Sugar,Online,295.1,4,0.133,1023.41,0.198,202.64,0.061,960.98
2022-01-07,2022,1,1,4,West,Clothing,Jacket,Wholesale,1358.01,4,0.199,4351.06,0.19,826.7,0.052,4124.8
2022-01-08,2022,1,1,5,West,Groceries,Flour,Retail Store,329.88,4,0.026,1285.21,0.286,367.57,0.072,1192.67
2022-01-08,2022,1,1,5,South,Groceries,Rice,Wholesale,287.19,13,0.16,3136.11,0.163,511.19,0.013,3095.34
2022-01-08,2022,1,1,5,North,Groceries,Sugar,Retail Store,406.76,12,0.043,4671.23,0.319,1490.12,0.069,4348.92
2022-01-08,2022,1,1,5,East,Home & Kitchen,Water Purifier,Wholesale,4700.4,6,0.175,23266.98,0.244,5677.14,0.074,21545.22
2022-01-08,2022,1,1,5,West,Electronics,Tablet,Wholesale,26051.17,5,0.194,104986.22,0.166,17427.71,0.058,98897.02
2022-01-08,2022,1,1,5,South,Home & Kitchen,Water Purifier,Online,3187.37,5,0.099,14359.1,0.346,4968.25,0.017,14115.0
2022-01-08,2022,1,1,5,West,Home & Kitchen,Water Purifier,Online,3783.4,9,0.123,29862.38,0.269,8032.98,0.045,28518.57
2022-01-09,2022,1,1,6,West,Sports,Football,Online,2320.83,6,0.114,12337.53,0.311,3836.97,0.056,11646.63
2022-01-09,2022,1,1,6,East,Electronics,Tablet,Wholesale,20821.57,6,0.181,102317.19,0.184,18826.36,0.036,98633.77
2022-01-09,2022,1,1,6,North,Clothing,Jacket,Wholesale,1025.74,6,0.197,4942.02,0.277,1368.94,0.022,4833.3
2022-01-09,2022,1,1,6,South,Electronics,Tablet,Online,31854.43,8,0.102,228842.23,0.205,46912.66,0.018,224723.07
2022-01-09,2022,1,1,6,West,Electronics,Laptop,Retail Store,33610.78,7,0.049,223746.96,0.317,70927.79,0.069,208308.42
2022-01-10,2022,1,1,0,South,Electronics,Smartphone,Online,20745.89,7,0.124,127213.8,0.266,33838.87,0.052,120598.68
2022-01-10,2022,1,1,0,West,Electronics,Laptop,Wholesale,31218.93,8,0.18,204796.18,0.153,31333.82,0.014,201929.03
2022-01-10,2022,1,1,0,South,Home & Kitchen,Cookware Set,Online,3025.82,7,0.118,18681.41,0.223,4165.95,0.001,18662.73
2022-01-11,2022,1,1,1,North,Clothing,T-Shirt,Wholesale,1348.77,6,0.198,6490.28,0.204,1324.02,0.021,6353.98
2022-01-11,2022,1,1,1,North,Sports,Football,Wholesale,2733.93,9,0.194,19831.93,0.168,3331.76,0.05,18840.33
2022-01-12,2022,1,1,2,West,Clothing,Jeans,Retail Store,1290.96,6,0.032,7497.9,0.193,1447.09,0.04,7197.98
2022-01-12,2022,1,1,2,South,Sports,Yoga Mat,Wholesale,2705.83,7,0.2,15152.65,0.205,3106.29,0.074,14031.35
2022-01-12,2022,1,1,2,North,Clothing,Shoes,Online,1377.45,8,0.136,9520.93,0.192,1828.02,0.013,9397.16
2022-01-12,2022,1,1,2,West,Clothing,T-Shirt,Retail Store,1445.01,6,0.024,8461.98,0.262,2217.04,0.077,7810.41
2022-01-13,2022,1,1,3,North,Groceries,Sugar,Online,280.39,5,0.135,1212.69,0.263,318.94,0.05,1152.06
2022-01-13,2022,1,1,3,West,Sports,Cricket Bat,Wholesale,1434.93,5,0.2,5739.72,0.28,1607.12,0.064,5372.38
2022-01-13,2022,1,1,3,East,Home & Kitchen,Cookware Set,Online,4034.37,8,0.104,28918.36,0.312,9022.53,0.059,27212.18
2022-01-14,2022,1,1,4,West,Electronics,Tablet,Wholesale,33719.06,5,0.156,142294.43,0.234,33296.9,0.066,132903.0
2022-01-15,2022,1,1,5,South,Clothing,Dress,Retail Store,1553.98,9,0.032,13538.27,0.165,2233.81,0.013,13362.27
2022-01-15,2022,1,1,5,North,Sports,Yoga Mat,Wholesale,2766.78,4,0.189,8975.43,0.238,2136.15,0.006,8921.58
2022-01-16,2022,1,1,6,West,Groceries,Pulses,Retail Store,319.52,9,0.042,2754.9,0.32,881.57,0.074,2551.04
2022-01-16,2022,1,1,6,North,Sports,Cricket Bat,Wholesale,2549.76,6,0.193,12345.94,0.26,3209.94,0.056,11654.57
2022-01-16,2022,1,1,6,South,Electronics,Smartphone,Online,25242.69,4,0.109,89964.95,0.18,16193.69,0.036,86726.21
2022-01-16,2022,1,1,6,East,Sports,Cricket Bat,Wholesale,2516.42,8,0.195,16205.74,0.192,3111.5,0.048,15427.86
2022-01-17,2022,1,1,0,West,Sports,Dumbbells,Wholesale,2065.14,5,0.209,8167.63,0.161,1314.99,0.053,7734.75
2022-01-17,2022,1,1,0,South,Clothing,Dress,Online,870.0,6,0.129,4546.62,0.276,1254.87,0.079,4187.44
2022-01-17,2022,1,1,0,West,Clothing,Jacket,Wholesale,1197.18,9,0.2,8619.7,0.175,1508.45,0.051,8180.1
2022-01-18,2022,1,1,1,West,Electronics,Headphones,Retail Store,20759.29,12,0.047,237403.24,0.181,42969.99,0.038,228381.92
2022-01-19,2022,1,1,2,East,Home & Kitchen,Water Purifier,Online,3456.85,9,0.136,26880.47,0.249,6693.24,0.027,26154.7
2022-01-19,2022,1,1,2,North,Groceries,Flour,Wholesale,392.99,4,0.159,1322.02,0.317,419.08,0.051,1254.6
2022-01-19,2022,1,1,2,North,Sports,Yoga Mat,Online,1823.45,9,0.138,14146.33,0.315,4456.09,0.011,13990.72
2022-01-20,2022,1,1,3,West,Home & Kitchen,Cookware Set,Retail Store,3824.73,10,0.075,35378.75,0.244,8632.41,0.015,34848.07
2022-01-20,2022,1,1,3,North,Clothing,T-Shirt,Retail Store,1133.63,6,0.041,6522.91,0.129,841.46,0.036,6288.09
2022-01-20,2022,1,1,3,West,Electronics,Headphones,Online,29214.71,4,0.097,105523.53,0.186,19627.38,0.009,104573.82
2022-01-20,2022,1,1,3,South,Electronics,Smartphone,Retail Store,25599.99,9,0.039,221414.31,0.313,69302.68,0.067,206579.55
2022-01-21,2022,1,1,4,North,Sports,Yoga Mat,Online,2610.38,6,0.104,14033.4,0.322,4518.75,0.052,13303.66
2022-01-21,2022,1,1,4,West,Groceries,Sugar,Online,379.13,9,0.09,3105.07,0.27,838.37,0.021,3039.86
2022-01-21,2022,1,1,4,North,Clothing,Dress,Wholesale,1399.41,11,0.177,12668.86,0.127,1608.95,0.022,12390.15
2022-01-21,2022,1,1,4,North,Home & Kitchen,Curtains,Online,2601.96,8,0.148,17734.96,0.157,2784.39,0.011,17539.88
2022-01-22,2022,1,1,5,South,Electronics,Smartphone,Online,20046.42,8,0.096,144975.71,0.122,17687.04,0.044,138596.78
2022-01-22,2022,1,1,5,West,Clothing,Jacket,Online,1198.34,5,0.108,5344.6,0.271,1448.39,0.07,4970.48
2022-01-22,2022,1,1,5,West,Clothing,Dress,Retail Store,1066.39,8,0.064,7985.13,0.102,814.48,0.018,7841.4
2022-01-23,2022,1,1,6,East,Clothing,Jacket,Online,1159.81,9,0.108,9310.95,0.163,1517.68,0.004,9273.71
2022-01-23,2022,1,1,6,West,Clothing,Dress,Online,974.87,8,0.143,6683.71,0.12,802.05,0.037,6436.41
2022-01-24,2022,1,1,0,East,Electronics,Smartphone,Retail Store,19102.2,8,0.043,146246.44,0.136,19889.52,0.027,142297.79
2022-01-24,2022,1,1,0,West,Groceries,Pulses,Online,228.16,8,0.126,1595.29,0.131,208.98,0.013,1574.55
2022-01-24,2022,1,1,0,South,Sports,Dumbbells,Retail Store,2596.82,7,0.043,17396.1,0.337,5862.49,0.034,16804.63
2022-01-24,2022,1,1,0,East,Clothing,Shoes,Wholesale,880.29,3,0.192,2133.82,0.125,266.73,0.073,1978.05
2022-01-24,2022,1,1,0,East,Sports,Cycle,Retail Store,1922.6,5,0.024,9382.29,0.276,2589.51,0.03,9100.82
2022-01-24,2022,1,1,0,North,Home & Kitchen,Mixer,Wholesale,3989.64,7,0.197,22425.77,0.213,4776.69,0.015,22089.38
2022-01-25,2022,1,1,1,North,Home & Kitchen,Water Purifier,Wholesale,3628.04,5,0.161,15219.63,0.142,2161.19,0.058,14336.89
2022-01-25,2022,1,1,1,North,Electronics,Tablet,Retail Store,20682.9,5,0.037,99588.16,0.144,14340.7,0.007,98891.04
2022-01-25,2022,1,1,1,West,Home & Kitchen,Water Purifier,Wholesale,3134.86,4,0.165,10470.43,0.309,3235.36,0.049,9957.38
2022-01-26,2022,1,1,2,South,Electronics,Headphones,Retail Store,23804.09,9,0.058,201811.08,0.276,55699.86,0.0,201811.08
2022-01-27,2022,1,1,3,West,Groceries,Cooking Oil,Wholesale,232.26,9,0.173,1728.71,0.313,541.09,0.038,1663.02
2022-01-27,2022,1,1,3,South,Groceries,Rice,Retail Store,363.4,10,0.059,3419.59,0.241,824.12,0.006,3399.07
2022-01-28,2022,1,1,4,West,Groceries,Flour,Wholesale,326.94,6,0.16,1647.78,0.233,383.93,0.078,1519.25
2022-01-29,2022,1,1,5,North,Clothing,T-Shirt,Wholesale,1372.98,8,0.188,8918.88,0.124,1105.94,0.03,8651.31
2022-01-29,2022,1,1,5,West,Clothing,Shoes,Wholesale,909.59,6,0.154,4617.08,0.122,563.28,0.072,4284.65
2022-01-30,2022,1,1,6,North,Sports,Cricket Bat,Wholesale,2597.42,8,0.169,17267.65,0.328,5663.79,0.032,16715.09
2022-01-30,2022,1,1,6,East,Electronics,Camera,Wholesale,26659.34,5,0.179,109436.59,0.141,15430.56,0.076,101119.41
2022-01-30,2022,1,1,6,North,Groceries,Cooking Oil,Wholesale,313.3,6,0.178,1545.2,0.177,273.5,0.003,1540.56
2022-01-31,2022,1,1,0,West,Groceries,Flour,Online,227.02,8,0.106,1623.65,0.32,519.57,0.064,1519.74
2022-01-31,2022,1,1,0,South,Groceries,Rice,Online,409.54,5,0.117,1808.12,0.263,475.54,0.029,1755.68
2022-02-01,2022,2,1,1,South,Home & Kitchen,Bedsheet,Wholesale,3733.51,3,0.151,9509.25,0.155,1473.93,0.054,8995.75
2022-02-02,2022,2,1,2,North,Clothing,Shoes,Online,992.46,5,0.15,4217.95,0.274,1155.72,0.025,4112.5
2022-02-03,2022,2,1,3,West,Home & Kitchen,Water Purifier,Online,3480.67,5,0.135,15053.9,0.264,3974.23,0.046,14361.42
2022-02-03,2022,2,1,3,West,Groceries,Pulses,Wholesale,214.36,8,0.161,1438.78,0.269,387.03,0.055,1359.65
2022-02-03,2022,2,1,3,East,Electronics,Camera,Online,20167.75,7,0.129,122962.77,0.253,31109.58,0.053,116445.74
2022-02-04,2022,2,1,4,East,Clothing,Jacket,Wholesale,1300.08,5,0.181,5323.83,0.202,1075.41,0.004,5302.53
2022-02-04,2022,2,1,4,North,Sports,Yoga Mat,Retail Store,1457.42,5,0.05,6922.74,0.251,1737.61,0.059,6514.3
2022-02-04,2022,2,1,4,North,Home & Kitchen,Mixer,Retail Store,4803.39,7,0.041,32245.16,0.258,8319.25,0.051,30600.66
2022-02-04,2022,2,1,4,South,Groceries,Cooking Oil,Online,367.72,6,0.109,1965.83,0.218,428.55,0.08,1808.56
2022-02-05,2022,2,1,5,West,Electronics,Headphones,Retail Store,29275.61,4,0.054,110778.91,0.199,22045.0,0.023,108231.0
2022-02-05,2022,2,1,5,South,Groceries,Flour,Wholesale,291.7,8,0.165,1948.56,0.202,393.61,0.041,1868.67
2022-02-06,2022,2,1,6,South,Clothing,Shoes,Online,1353.15,5,0.135,5852.37,0.241,1410.42,0.057,5518.78
2022-02-06,2022,2,1,6,South,Electronics,Tablet,Online,25997.41,12,0.106,278900.21,0.125,34862.53,0.028,271091.0
2022-02-06,2022,2,1,6,North,Clothing,Jacket,Online,1086.4,6,0.149,5547.16,0.126,698.94,0.045,5297.54
2022-02-07,2022,2,1,0,West,Sports,Cricket Bat,Retail Store,2473.27,6,0.077,13696.97,0.214,2931.15,0.006,13614.79
2022-02-07,2022,2,1,0,South,Groceries,Sugar,Online,260.32,8,0.14,1791.0,0.312,558.79,0.054,1694.29
2022-02-08,2022,2,1,1,East,Home & Kitchen,Mixer,Wholesale,3609.36,9,0.187,26409.69,0.299,7896.5,0.039,25379.71
2022-02-09,2022,2,1,2,South,Home & Kitchen,Cookware Set,Wholesale,2506.91,3,0.166,6272.29,0.266,1668.43,0.009,6215.84
2022-02-09,2022,2,1,2,South,Sports,Football,Wholesale,1868.16,5,0.172,7734.18,0.202,1562.3,0.054,7316.53
2022-02-10,2022,2,1,3,West,Electronics,Camera,Online,23430.06,6,0.12,123710.72,0.319,39463.72,0.039,118886.0
2022-02-11,2022,2,1,4,North,Sports,Football,Online,1453.8,8,0.121,10223.12,0.27,2760.24,0.003,10192.45
2022-02-11,2022,2,1,4,South,Groceries,Pulses,Online,388.77,11,0.091,3887.31,0.268,1041.8,0.038,3739.59
2022-02-11,2022,2,1,4,South,Sports,Dumbbells,Wholesale,2798.94,14,0.161,32876.35,0.2,6575.27,0.023,32120.19
2022-02-12,2022,2,1,5,West,Sports,Cricket Bat,Online,2720.18,10,0.091,24726.44,0.274,6775.04,0.058,23292.31
2022-02-12,2022,2,1,5,West,Groceries,Rice,Retail Store,367.45,10,0.026,3578.96,0.186,665.69,0.011,3539.59
2022-02-13,2022,2,1,6,East,Groceries,Flour,Wholesale,340.73,10,0.2,2725.84,0.298,812.3,0.016,2682.23
2022-02-13,2022,2,1,6,North,Groceries,Pulses,Wholesale,360.03,7,0.198,2021.21,0.254,513.39,0.005,2011.1
2022-02-13,2022,2,1,6,South,Groceries,Flour,Wholesale,296.85,7,0.163,1739.24,0.229,398.29,0.039,1671.41
2022-02-14,2022,2,1,0,East,Groceries,Pulses,Online,325.89,3,0.102,877.95,0.122,107.11,0.057,827.91
2022-02-14,2022,2,1,0,South,Groceries,Sugar,Retail Store,387.18,8,0.038,2979.74,0.221,658.52,0.043,2851.61
2022-02-15,2022,2,1,1,East,Clothing,Jacket,Retail Store,1159.9,2,0.059,2182.93,0.289,630.87,0.026,2126.17
